#Position (bp)	insert size
2.5536094E7	296.6099272349272
2.5697205E7	299.0008503401361
2.5858316E7	302.5187969924812
2.6019427E7	0.0
2.6180538E7	0.0
2.6341649E7	0.0
2.650276E7	0.0
2.6663871E7	0.0
2.6824982E7	0.0
2.6986093E7	0.0
2.7147204E7	0.0
2.7308315E7	0.0
2.7469426E7	0.0
2.7630537E7	0.0
2.7791648E7	0.0
2.7952759E7	0.0
2.811387E7	0.0
2.8274981E7	0.0
2.8436092E7	0.0
2.8597203E7	0.0
2.8758314E7	0.0
2.8919425E7	0.0
2.9080536E7	0.0
2.9241647E7	0.0
2.9402758E7	0.0
2.9563869E7	0.0
2.972498E7	0.0
2.9886091E7	0.0
3.0047202E7	0.0
3.0208313E7	299.7265625
3.0369424E7	302.6524390243902
3.0530535E7	0.0
3.0691646E7	0.0
3.0852757E7	0.0
3.1013868E7	0.0
3.1174979E7	0.0
3.133609E7	301.2551724137931
3.1497201E7	300.38607594936707
3.1658312E7	300.27956081081084
3.1819423E7	299.8457269700333
3.1980534E7	299.0302668259657
3.2141645E7	299.4317875697518
3.2302756E7	300.25522041763344
3.2463867E7	299.2686075254051
3.2624978E7	298.95295295295296
3.2786089E7	298.55919070167886
3.29472E7	300.0980980980981
3.3108311E7	299.8299790904339
3.3269422E7	300.87914344382517
3.3430533E7	299.13177842565597
3.3591644E7	300.9451564828614
3.3752755E7	300.9769402429953
3.3913866E7	298.23090277777777
3.4074977E7	300.27897838899804
3.4236088E7	300.1975180972079
3.4397199E7	300.2453703703704
3.455831E7	300.2644310060473
3.4719421E7	300.4215328467153
3.4880532E7	300.35616438356163
3.5041643E7	299.35342379299465
3.5202754E7	299.7183622828784
3.5363865E7	299.7227816236627
3.5524976E7	299.84762371386574
3.5686087E7	299.2693009118541
3.5847198E7	299.72859922178986
3.6008309E7	300.41981747066495
3.616942E7	300.05580729787744
3.6330531E7	298.1933333333333
3.6491642E7	298.5517812758906
3.6652753E7	298.9125736738703
3.6813864E7	299.31753095975233
3.6974975E7	299.28
3.7136086E7	300.24473862864903
3.7297197E7	300.9827966475518
3.7458308E7	300.50272628135224
3.7619419E7	298.1818181818182
3.778053E7	301.32390745501283
3.7941641E7	298.7894495412844
3.8102752E7	299.7517730496454
3.8263863E7	299.4304942166141
3.8424974E7	299.77085571070535
3.8586085E7	299.5819634352435
3.8747196E7	299.67417582417585
3.8908307E7	298.88957264957264
3.9069418E7	301.0085089141005
3.9230529E7	0.0
3.939164E7	0.0
3.9552751E7	0.0
3.9713862E7	0.0
3.9874973E7	0.0
4.0036084E7	0.0
4.0197195E7	299.014440433213
4.0358306E7	0.0
4.0519417E7	0.0
4.0680528E7	297.3131672597865
4.0841639E7	0.0
4.100275E7	299.171783625731
4.1163861E7	299.25060876623377
4.1324972E7	299.0185746777862
4.1486083E7	299.8974044195019
4.1647194E7	0.0
4.1808305E7	0.0
4.1969416E7	304.57462686567163
4.2130527E7	299.4424146147736
4.2291638E7	300.0317002881844
4.2452749E7	302.064308681672
4.261386E7	300.3313953488372
4.2774971E7	299.24833333333333
4.2936082E7	298.7443365695793
4.3097193E7	0.0
4.3258304E7	305.7846153846154
4.3419415E7	299.69750889679716
4.3580526E7	299.5892489230193
4.3741637E7	300.0769923457902
4.3902748E7	302.0868544600939
4.4063859E7	299.8910950661853
4.422497E7	299.5045911674683
4.4386081E7	299.9224116001018
4.4547192E7	298.90794223826714
4.4708303E7	300.1819713563606
4.4869414E7	300.0173186025679
4.5030525E7	299.8773681515617
4.5191636E7	299.5524861878453
4.5352747E7	298.2767932489451
4.5513858E7	300.5450847457627
4.5674969E7	298.6421232876712
4.583608E7	299.7867763009687
4.5997191E7	298.96545768566494
4.6158302E7	300.25211375864717
4.6319413E7	299.4768967484313
4.6480524E7	299.59301691216587
4.6641635E7	301.0260382333553
4.6802746E7	298.50043898156275
4.6963857E7	299.205
4.7124968E7	300.2891942535915
4.7286079E7	299.0189952511872
4.744719E7	0.0
4.7608301E7	299.80086383268923
4.7769412E7	301.671256454389
4.7930523E7	0.0
4.8091634E7	0.0
4.8252745E7	0.0
4.8413856E7	0.0
4.8574967E7	299.04660700969424
4.8736078E7	299.7908824759515
4.8897189E7	300.2111627906977
4.90583E7	300.13711176002124
4.9219411E7	298.4059264548376
4.9380522E7	302.5718085106383
4.9541633E7	301.06954022988504
4.9702744E7	298.58402203856747
4.9863855E7	300.0122159090909
5.0024966E7	301.117048346056
5.0186077E7	301.3230006199628
5.0347188E7	301.6720430107527
5.0508299E7	300.1073446327684
5.066941E7	298.6814095649047
5.0830521E7	299.3539891556933
5.0991632E7	298.78740157480314
5.1152743E7	0.0
5.1313854E7	302.10322580645163
5.1474965E7	299.8696388261851
5.1636076E7	300.0230602278893
5.1797187E7	300.76147382029734
5.1958298E7	0.0
5.2119409E7	300.179193628671
5.228052E7	0.0
5.2441631E7	0.0
5.2602742E7	0.0
5.2763853E7	0.0
5.2924964E7	295.5931034482759
5.3086075E7	0.0
5.3247186E7	300.4716369529984
5.3408297E7	297.42512077294685
5.3569408E7	298.7401079136691
5.3730519E7	0.0
5.389163E7	299.4693366708386
5.4052741E7	300.40388007054673
5.4213852E7	299.2363767592927
5.4374963E7	0.0
5.4536074E7	299.0959860383944
5.4697185E7	298.93654266958424
5.4858296E7	0.0
5.5019407E7	0.0
5.5180518E7	0.0
5.5341629E7	0.0
5.550274E7	0.0
5.5663851E7	0.0
5.5824962E7	0.0
5.5986073E7	300.6614481409002
5.6147184E7	0.0
5.6308295E7	299.6064382139148
5.6469406E7	298.61268107337924
5.6630517E7	298.47338403041823
5.6791628E7	0.0
5.6952739E7	0.0
5.711385E7	301.44244105409155
5.7274961E7	298.1492027334852
5.7436072E7	299.70168427062515
5.7597183E7	300.7698795180723
5.7758294E7	298.1985294117647
5.7919405E7	0.0
5.8080516E7	301.3115044247788
5.8241627E7	301.7701149425287
5.8402738E7	300.37335958005247
5.8563849E7	299.04672897196264
5.872496E7	298.8945723216823
5.8886071E7	298.0578905630452
5.9047182E7	299.409186906019
5.9208293E7	300.4653243847875
5.9369404E7	299.90301921317473
5.9530515E7	303.7104377104377
5.9691626E7	298.0408163265306
5.9852737E7	299.0089757127772
6.0013848E7	298.1889627987189
6.0174959E7	0.0
6.033607E7	0.0
6.0497181E7	0.0
6.0658292E7	0.0
6.0819403E7	0.0
6.0980514E7	0.0
6.1141625E7	0.0
6.1302736E7	303.75347222222223
6.1463847E7	297.15909090909093
6.1624958E7	302.85714285714283
6.1786069E7	300.3156146179402
6.194718E7	299.17613956105794
6.2108291E7	299.12737127371275
6.2269402E7	299.61888739345
6.2430513E7	298.6321005559584
6.2591624E7	300.1726368159204
6.2752735E7	299.60374780402105
6.2913846E7	299.7770404777704
6.3074957E7	300.8042553191489
6.3236068E7	299.1963606286187
6.3397179E7	299.0316727152755
6.355829E7	298.8140560983297
6.3719401E7	299.078618968386
6.3880512E7	298.9774590163934
6.4041623E7	299.61674174174175
6.4202734E7	299.8673712021136
6.43637285E7	0.0
