#Position (bp)	insert size
5.8402738E7	300.7281584930172
5.8563849E7	300.08015267175574
5.872496E7	300.58282387190684
5.8886071E7	300.4442662389735
5.9047182E7	299.28130037614187
5.9208293E7	298.4222389181067
5.9369404E7	301.4033837934105
5.9530515E7	300.043771043771
5.9691626E7	303.07178631051755
5.9852737E7	299.30361618331546
6.0013848E7	299.93672426381113
6.0174959E7	0.0
6.033607E7	0.0
6.0497181E7	0.0
6.0658292E7	0.0
6.0819403E7	0.0
6.0980514E7	0.0
6.1141625E7	0.0
6.1302736E7	300.01408450704224
6.1463847E7	300.35
6.1624958E7	297.00680272108843
6.1786069E7	299.1474036850921
6.194718E7	299.90221606648197
6.2108291E7	300.03242277252997
6.2269402E7	299.9093544430817
6.2430513E7	299.70534161490684
6.2591624E7	299.03041054232136
6.2752735E7	299.72017882544196
6.2913846E7	300.23575923834113
6.3074957E7	299.00404858299595
6.3236068E7	299.82330129826335
6.3397179E7	300.89778731836196
6.355829E7	300.3033123028391
6.3719401E7	299.8502523836231
6.3880512E7	300.1669708029197
6.4041623E7	300.4173247778875
6.4202734E7	299.2973114069434
6.43637285E7	0.0
