#Position (bp)	insert size
2.8758314E7	0.0
2.8919425E7	0.0
2.9080536E7	0.0
2.9241647E7	0.0
2.9402758E7	0.0
2.9563869E7	0.0
2.972498E7	0.0
2.9886091E7	0.0
3.0047202E7	0.0
3.0208313E7	300.4261744966443
3.0369424E7	303.09722222222223
3.0530535E7	0.0
3.0691646E7	0.0
3.0852757E7	0.0
3.1013868E7	0.0
3.1174979E7	0.0
3.133609E7	301.6007085020243
3.1497201E7	300.9325345141964
3.1658312E7	299.63311148086524
3.1819423E7	299.5006309148265
3.1980534E7	299.66706658668267
3.2141645E7	299.98956723338483
3.2302756E7	301.37452901281085
3.2463867E7	300.3603805260213
3.2624978E7	299.61248761149653
3.2786089E7	300.32613390928725
3.29472E7	300.94695676905576
3.3108311E7	300.06505454067553
3.3269422E7	300.4218660560962
3.3430533E7	300.38890485771776
3.3591644E7	299.9924334140436
3.3752755E7	299.96927374301674
3.3913866E7	300.8307155322862
3.4074977E7	301.8020428015564
3.4236088E7	299.71456030754445
3.4397199E7	300.73347937203357
3.455831E7	301.0063186813187
3.4719421E7	300.12734478203436
3.4880532E7	300.2466367713005
3.5041643E7	299.61791530944623
3.5202754E7	300.32224428997023
3.5363865E7	299.6667747163695
3.5524976E7	298.9545311019893
3.5686087E7	299.45799909187224
3.5847198E7	300.63849333945797
3.6008309E7	300.22616060225846
3.616942E7	300.5854145854146
3.6330531E7	304.27891156462584
3.6491642E7	299.6287474332649
3.6652753E7	300.2804272230502
3.6813864E7	300.31060606060606
3.6974975E7	299.5328596802842
3.7136086E7	299.06430379746837
3.7297197E7	300.020899591095
3.7458308E7	300.02888655462186
3.7619419E7	296.85714285714283
3.778053E7	300.44091618948465
3.7941641E7	300.86685159500695
3.8102752E7	300.52042233953875
3.8263863E7	300.97189796800694
3.8424974E7	301.61614247821143
3.8586085E7	300.3206141684403
3.8747196E7	299.7474476088125
3.8908307E7	299.3657548125633
3.9069418E7	300.5595238095238
3.9230529E7	0.0
3.939164E7	0.0
3.9552751E7	0.0
3.9713862E7	0.0
3.9874973E7	0.0
4.0036084E7	0.0
4.0197195E7	300.6223021582734
4.0358306E7	0.0
4.0519417E7	0.0
4.0680528E7	298.50539568345323
4.0841639E7	0.0
4.100275E7	299.42667649226235
4.1163861E7	299.73273092369476
4.1324972E7	299.1971395438732
4.1486083E7	299.79710911334394
4.1647194E7	0.0
4.1808305E7	0.0
4.1969416E7	303.0261437908497
4.2130527E7	300.2266666666667
4.2291638E7	300.5908221797323
4.2452749E7	297.5658682634731
4.261386E7	303.2133333333333
4.2774971E7	300.37030716723547
4.2936082E7	297.0204081632653
4.3097193E7	0.0
4.3258304E7	298.32142857142856
4.3419415E7	300.5300127713921
4.3580526E7	300.89848977251006
4.3741637E7	300.1952085181899
4.3902748E7	301.6825396825397
4.4063859E7	299.6637529137529
4.422497E7	300.7801354401806
4.4386081E7	300.5709494324045
4.4547192E7	300.1633947447901
4.4708303E7	300.18615944961556
4.4869414E7	299.2715271527153
4.5030525E7	299.8859893590068
4.5191636E7	300.66223404255317
4.5352747E7	299.9514713474445
4.5513858E7	300.2698795180723
4.5674969E7	300.035500427716
4.583608E7	299.8595806379656
4.5997191E7	300.23169819386555
4.6158302E7	300.06947052196773
4.6319413E7	299.6691919191919
4.6480524E7	300.6341604154645
4.6641635E7	300.5615796519411
4.6802746E7	299.67239896818575
4.6963857E7	300.4825174825175
4.7124968E7	299.32999373825925
4.7286079E7	300.71913502640183
4.744719E7	0.0
4.7608301E7	300.8423688221206
4.7769412E7	301.7715179968701
4.7930523E7	0.0
4.8091634E7	0.0
4.8252745E7	0.0
4.8413856E7	0.0
4.8574967E7	299.9487750556793
4.8736078E7	300.61106523534266
4.8897189E7	300.05760576057605
4.90583E7	299.96618865938694
4.9219411E7	300.29290576854174
4.9380522E7	301.090206185567
4.9541633E7	299.75552968568104
4.9702744E7	299.0467877094972
4.9863855E7	300.9748658571025
5.0024966E7	299.75507531106746
5.0186077E7	300.1587399629401
5.0347188E7	298.43882978723406
5.0508299E7	300.634250764526
5.066941E7	299.5499271137026
5.0830521E7	299.19444444444446
5.0991632E7	299.19802424786707
5.1152743E7	0.0
5.1313854E7	303.27672955974845
5.1474965E7	300.32755820249054
5.1636076E7	300.0960805661405
5.1797187E7	299.4462975316878
5.1958298E7	0.0
5.2119409E7	300.95944609297726
5.228052E7	0.0
5.2441631E7	0.0
5.2602742E7	0.0
5.2763853E7	0.0
5.2924964E7	298.14529914529913
5.3086075E7	0.0
5.3247186E7	298.7593984962406
5.3408297E7	301.54976303317534
5.3569408E7	300.32378472222223
5.3730519E7	0.0
5.389163E7	299.58769633507853
5.4052741E7	300.0103448275862
5.4213852E7	300.6053534660261
5.4374963E7	0.0
5.4536074E7	300.4516711833785
5.4697185E7	296.82142857142856
5.4858296E7	0.0
5.5019407E7	0.0
5.5180518E7	0.0
5.5341629E7	0.0
5.550274E7	0.0
5.5663851E7	0.0
5.5824962E7	0.0
5.5986073E7	299.134693877551
5.6147184E7	0.0
5.6308295E7	299.94287109375
5.6469406E7	299.02218156871714
5.6630517E7	299.5878378378378
5.6791628E7	0.0
5.6952739E7	0.0
5.711385E7	301.53548387096777
5.7274961E7	300.2618955512572
5.7436072E7	300.4564658863831
5.7597183E7	299.5239664469742
5.7758294E7	302.07664233576645
5.7919405E7	0.0
5.8080516E7	300.43529411764706
5.8241627E7	300.275
5.8402738E7	300.3003003003003
5.8563849E7	302.55075187969925
5.872496E7	300.35030198446935
5.8886071E7	300.04396055875105
5.9047182E7	299.51850886339935
5.9208293E7	300.76186997808617
5.9369404E7	298.63380281690144
5.9530515E7	298.2533783783784
5.9691626E7	298.7216
5.9852737E7	300.11208281277885
6.0013848E7	300.7296686746988
6.0174959E7	0.0
6.033607E7	0.0
6.0497181E7	0.0
6.0658292E7	0.0
6.0819403E7	0.0
6.0980514E7	0.0
6.1141625E7	0.0
6.1302736E7	301.7035714285714
6.1463847E7	299.16438356164383
6.1624958E7	302.29411764705884
6.1786069E7	302.2656
6.194718E7	298.75861126298526
6.2108291E7	299.3984003999
6.2269402E7	300.2499163599866
6.2430513E7	299.1539611360239
6.2591624E7	301.16434689507497
6.2752735E7	300.2362389813908
6.2913846E7	299.5796336029048
6.3074957E7	300.79487179487177
6.3236068E7	299.371476793249
6.3397179E7	299.1164820409533
6.355829E7	299.99088766692853
6.3719401E7	300.46666666666664
6.3880512E7	299.9263646922183
6.4041623E7	300.3365841460365
6.4202734E7	300.15242313705056
6.43637285E7	0.0
