#Position (bp)	mapping quality
3.2141645E7	41.99983693563228
3.2302756E7	42.0
3.2463867E7	41.999826838398995
3.2624978E7	41.987387222906875
3.2786089E7	41.98325879645513
3.29472E7	41.99806611748624
3.3108311E7	41.96037856979015
3.3269422E7	41.95929260522808
3.3430533E7	42.0
3.3591644E7	41.999385530786185
3.3752755E7	41.98822819270274
3.3913866E7	41.99907590759076
3.4074977E7	41.999799856086995
3.4236088E7	42.0
3.4397199E7	41.981030519677056
3.455831E7	42.0
3.4719421E7	41.98720068068555
3.4880532E7	41.987535197504144
3.5041643E7	41.99364246149983
3.5202754E7	41.94720075958251
3.5363865E7	41.949074239965604
3.5524976E7	41.99369454720809
3.5686087E7	41.99796668518252
3.5847198E7	41.99796819745251
3.6008309E7	41.99815372241247
3.616942E7	41.99962284567429
3.6330531E7	42.0
3.6491642E7	41.999688715953305
3.6652753E7	41.99229142232781
3.6813864E7	41.996726054646125
3.6974975E7	41.953947931373804
3.7136086E7	41.941866326572416
3.7297197E7	41.99957485575463
3.7458308E7	41.99090649001959
3.7619419E7	42.0
3.778053E7	41.96846743169039
3.7941641E7	41.999842121881905
3.8102752E7	42.0
3.8263863E7	41.99903691195449
3.8424974E7	41.999477778652754
3.8586085E7	42.0
3.8747196E7	41.99943741711949
3.8908307E7	41.838468509288624
3.9069418E7	41.99637936236548
3.9230529E7	0.0
3.939164E7	0.0
3.9552751E7	0.0
3.9713862E7	0.0
3.9874973E7	0.0
4.0036084E7	0.0
4.0197195E7	42.0
4.0358306E7	0.0
4.0519417E7	0.0
4.0680528E7	41.99402175541638
4.0841639E7	0.0
4.100275E7	41.999301472728334
4.1163861E7	41.99975898394518
4.1324972E7	41.99950383746962
4.1486083E7	41.999931319242876
4.1647194E7	0.0
4.1808305E7	0.0
4.1969416E7	42.0
4.2130527E7	42.0
4.2291638E7	41.99925852694019
4.2452749E7	42.0
4.261386E7	42.0
4.2774971E7	42.0
4.2936082E7	42.0
4.3097193E7	0.0
4.3258304E7	42.0
4.3419415E7	42.0
4.3580526E7	41.98794478464503
4.3741637E7	41.99962125311114
4.3902748E7	41.998910053459284
4.4063859E7	42.0
4.422497E7	42.0
4.4386081E7	41.829593719700995
4.4547192E7	41.99987835994451
4.4708303E7	41.99682139601918
4.4869414E7	41.98010072262495
4.5030525E7	41.92586751915844
4.5191636E7	38.82059467512183
4.5352747E7	41.99262227115314
4.5513858E7	41.95048194774862
4.5674969E7	41.22812407568197
4.583608E7	41.9749153841136
4.5997191E7	41.98973270456098
4.6158302E7	42.0
4.6319413E7	41.99513306913083
4.6480524E7	41.99982699674589
4.6641635E7	41.99283643551898
4.6802746E7	41.93089227815491
4.6963857E7	42.0
4.7124968E7	42.0
4.7286079E7	41.99830537111616
4.744719E7	0.0
4.7608301E7	41.66399724368253
4.7769412E7	42.0
4.7930523E7	0.0
4.8091634E7	0.0
4.8252745E7	0.0
4.8413856E7	0.0
4.8574967E7	42.0
4.8736078E7	42.0
4.8897189E7	41.9898550996659
4.90583E7	41.994165316783885
4.9219411E7	41.87387308624706
4.9380522E7	42.0
4.9541633E7	41.49017481286023
4.9702744E7	41.999299735878644
4.9863855E7	41.975419909873004
5.0024966E7	41.51282176711018
5.0186077E7	41.99710201279489
5.0347188E7	41.97457417242233
5.0508299E7	41.99948322321066
5.066941E7	41.83778200440798
5.0830521E7	41.99972473997759
5.0991632E7	41.99971353935764
5.1152743E7	0.0
5.1313854E7	41.99062191510365
5.1474965E7	41.99979191335669
5.1636076E7	41.989753075825334
5.1797187E7	42.0
5.1958298E7	0.0
5.2119409E7	41.9927338497228
5.228052E7	0.0
5.2441631E7	0.0
5.2602742E7	0.0
5.2763853E7	0.0
5.2924964E7	42.0
5.3086075E7	0.0
5.3247186E7	42.0
5.3408297E7	42.0
5.3569408E7	42.0
5.3730519E7	0.0
5.389163E7	41.91969078806098
5.4052741E7	41.999651553490686
5.4213852E7	41.97971488840077
5.4374963E7	0.0
5.4536074E7	42.0
5.4697185E7	40.63431420745839
5.4858296E7	0.0
5.5019407E7	0.0
5.5180518E7	0.0
5.5341629E7	0.0
5.550274E7	0.0
5.5663851E7	0.0
5.5824962E7	0.0
5.5986073E7	41.9991420867718
5.6147184E7	0.0
5.6308295E7	42.0
5.6469406E7	39.702194584821264
5.6630517E7	42.0
5.6791628E7	0.0
5.6952739E7	0.0
5.711385E7	42.0
5.7274961E7	41.9998571569471
5.7436072E7	41.96291355163301
5.7597183E7	41.99835836585401
5.7758294E7	42.0
5.7919405E7	0.0
5.8080516E7	42.0
5.8241627E7	41.99957860941106
5.8402738E7	41.97436095828769
5.8563849E7	42.0
5.872496E7	41.941297515376924
5.8886071E7	41.99426390232424
5.9047182E7	41.99277053246563
5.9208293E7	41.99983137541454
5.9369404E7	42.0
5.9530515E7	42.0
5.9691626E7	41.999331795402114
5.9852737E7	41.996759082125756
6.0013848E7	41.994324948551636
6.0174959E7	0.0
6.033607E7	0.0
6.0497181E7	0.0
6.0658292E7	0.0
6.0819403E7	0.0
6.0980514E7	0.0
6.1141625E7	0.0
6.1302736E7	42.0
6.1463847E7	42.0
6.1624958E7	42.0
6.1786069E7	42.0
6.194718E7	41.87595253619762
6.2108291E7	41.57719034473875
6.2269402E7	41.84093447766807
6.2430513E7	41.94819657570585
6.2591624E7	41.99979997142449
6.2752735E7	41.07960893649696
6.2913846E7	41.82230361360295
6.3074957E7	42.0
6.3236068E7	41.86881208662949
6.3397179E7	41.58333393932607
6.355829E7	41.69114434279498
6.3719401E7	41.641055898951095
6.3880512E7	40.61768546121544
6.4041623E7	41.48268492205446
6.4202734E7	41.82987320640537
6.43637285E7	0.0
