#Position (bp)	insert size
2.8274981E7	0.0
2.8436092E7	0.0
2.8597203E7	0.0
2.8758314E7	0.0
2.8919425E7	0.0
2.9080536E7	0.0
2.9241647E7	0.0
2.9402758E7	0.0
2.9563869E7	0.0
2.972498E7	0.0
2.9886091E7	0.0
3.0047202E7	0.0
3.0208313E7	300.9020979020979
3.0369424E7	302.86
3.0530535E7	0.0
3.0691646E7	0.0
3.0852757E7	0.0
3.1013868E7	0.0
3.1174979E7	0.0
3.133609E7	299.1307327358988
3.1497201E7	299.69507186858317
3.1658312E7	298.96422182468694
3.1819423E7	300.18383393615346
3.1980534E7	300.589626391097
3.2141645E7	299.8600151745068
3.2302756E7	300.1325158227848
3.2463867E7	299.0550586920067
3.2624978E7	300.44648023143685
3.2786089E7	299.62973262032085
3.29472E7	300.2632183908046
3.3108311E7	300.46425816405247
3.3269422E7	300.5998840243549
3.3430533E7	300.15886134067955
3.3591644E7	299.98031613480464
3.3752755E7	299.81268806419257
3.3913866E7	299.4532258064516
3.4074977E7	300.15482881962186
3.4236088E7	299.22463054187193
3.4397199E7	301.1987439970447
3.455831E7	300.7250475931466
3.4719421E7	299.8653039832285
3.4880532E7	300.397365532382
3.5041643E7	299.0962066182405
3.5202754E7	300.7790956263899
3.5363865E7	300.557423857868
3.5524976E7	299.09168961606997
3.5686087E7	300.4866078108634
3.5847198E7	302.47058823529414
3.6008309E7	299.5236443883985
3.616942E7	300.2409112942317
3.6330531E7	300.013698630137
3.6491642E7	300.91663227404047
3.6652753E7	299.4449506454062
3.6813864E7	300.53464225033036
3.6974975E7	299.80971232515174
3.7136086E7	299.9779153421449
3.7297197E7	300.11456400742117
3.7458308E7	300.7505376344086
3.7619419E7	300.6907894736842
3.778053E7	300.6673543063435
3.7941641E7	300.459229390681
3.8102752E7	299.51553672316385
3.8263863E7	299.5367083059391
3.8424974E7	300.0381870092791
3.8586085E7	300.45389093137254
3.8747196E7	300.21416982152516
3.8908307E7	300.53294440631436
3.9069418E7	301.10932601880876
3.9230529E7	0.0
3.939164E7	0.0
3.9552751E7	0.0
3.9713862E7	0.0
3.9874973E7	0.0
4.0036084E7	0.0
4.0197195E7	301.39607843137253
4.0358306E7	0.0
4.0519417E7	0.0
4.0680528E7	300.3167259786477
4.0841639E7	0.0
4.100275E7	300.05021834061137
4.1163861E7	299.55332650972366
4.1324972E7	299.38485680659085
4.1486083E7	299.41333101287853
4.1647194E7	0.0
4.1808305E7	0.0
4.1969416E7	302.60526315789474
4.2130527E7	300.3441127694859
4.2291638E7	298.68220742150334
4.2452749E7	301.6210191082803
4.261386E7	300.63313609467457
4.2774971E7	299.0408496732026
4.2936082E7	297.5047021943574
4.3097193E7	0.0
4.3258304E7	296.85333333333335
4.3419415E7	298.5948592411261
4.3580526E7	300.47176581680833
4.3741637E7	299.9756097560976
4.3902748E7	300.4611973392461
4.4063859E7	299.8093194359289
4.422497E7	300.27409776153496
4.4386081E7	299.7476776299272
4.4547192E7	299.9848349687779
4.4708303E7	300.5988940876223
4.4869414E7	299.4014367816092
4.5030525E7	300.9465648854962
4.5191636E7	299.65706940874037
4.5352747E7	300.19513853476116
4.5513858E7	300.5023744911805
4.5674969E7	299.8349978289188
4.583608E7	300.267632524708
4.5997191E7	299.8692817443352
4.6158302E7	299.7888461538462
4.6319413E7	300.25400457665904
4.6480524E7	301.18562874251495
4.6641635E7	299.4877968337731
4.6802746E7	300.151103565365
4.6963857E7	300.1040145985401
4.7124968E7	299.83204288266825
4.7286079E7	299.76975169300226
4.744719E7	0.0
4.7608301E7	300.60031524431434
4.7769412E7	301.7304625199362
4.7930523E7	0.0
4.8091634E7	0.0
4.8252745E7	0.0
4.8413856E7	0.0
4.8574967E7	300.58084291187737
4.8736078E7	299.73238289205705
4.8897189E7	299.2975011786893
4.90583E7	300.3222483046427
4.9219411E7	300.21242958386335
4.9380522E7	299.5273631840796
4.9541633E7	299.210372960373
4.9702744E7	300.89759887005647
4.9863855E7	299.9030354131535
5.0024966E7	301.2016229712859
5.0186077E7	299.6203821656051
5.0347188E7	298.9086419753086
5.0508299E7	299.8591194968553
5.066941E7	300.0148936170213
5.0830521E7	301.0174961119751
5.0991632E7	298.9718244803695
5.1152743E7	0.0
5.1313854E7	301.993006993007
5.1474965E7	300.6443406022845
5.1636076E7	300.13655287260616
5.1797187E7	299.5818656229615
5.1958298E7	0.0
5.2119409E7	299.3472845042352
5.228052E7	0.0
5.2441631E7	0.0
5.2602742E7	0.0
5.2763853E7	0.0
5.2924964E7	297.26027397260276
5.3086075E7	0.0
5.3247186E7	299.46644844517186
5.3408297E7	301.97297297297297
5.3569408E7	300.1855319148936
5.3730519E7	0.0
5.389163E7	300.91237830319886
5.4052741E7	299.57894736842104
5.4213852E7	300.53273604410754
5.4374963E7	0.0
5.4536074E7	300.7816968541468
5.4697185E7	299.9952153110048
5.4858296E7	0.0
5.5019407E7	0.0
5.5180518E7	0.0
5.5341629E7	0.0
5.550274E7	0.0
5.5663851E7	0.0
5.5824962E7	0.0
5.5986073E7	299.98264642082427
5.6147184E7	0.0
5.6308295E7	300.4083665338645
5.6469406E7	300.77750392112927
5.6630517E7	300.5566127497621
5.6791628E7	0.0
5.6952739E7	0.0
5.711385E7	300.8890322580645
5.7274961E7	300.64901664145236
5.7436072E7	299.87567876536156
5.7597183E7	297.9685573366215
5.7758294E7	298.8965517241379
5.7919405E7	0.0
5.8080516E7	299.40527182866555
5.8241627E7	299.94594594594594
5.8402738E7	299.91623036649213
5.8563849E7	298.8192307692308
5.872496E7	299.119874715262
5.8886071E7	300.7115459882583
5.9047182E7	299.4219989423585
5.9208293E7	300.2087745839637
5.9369404E7	300.6426566884939
5.9530515E7	302.2317073170732
5.9691626E7	301.8095238095238
5.9852737E7	300.01007556675063
6.0013848E7	299.16687422166876
6.0174959E7	0.0
6.033607E7	0.0
6.0497181E7	0.0
6.0658292E7	0.0
6.0819403E7	0.0
6.0980514E7	0.0
6.1141625E7	0.0
6.1302736E7	299.85084745762714
6.1463847E7	296.26428571428573
6.1624958E7	298.5337837837838
6.1786069E7	302.6382306477093
6.194718E7	299.03415453527435
6.2108291E7	301.24091919940696
6.2269402E7	299.88121047877144
6.2430513E7	300.17982667308615
6.2591624E7	299.8809024134313
6.2752735E7	300.85566805638274
6.2913846E7	300.6302521008403
6.3074957E7	299.3208333333333
6.3236068E7	299.63124891133947
6.3397179E7	299.77768595041323
6.355829E7	299.9144137185231
6.3719401E7	299.1024696411516
6.3880512E7	298.8362165805437
6.4041623E7	300.74389946315273
6.4202734E7	300.16739297615993
6.43637285E7	0.0
