#Position (bp)	insert size
5.9691626E7	299.4201388888889
5.9852737E7	300.9068267335603
6.0013848E7	298.9718378247147
6.0174959E7	0.0
6.033607E7	0.0
6.0497181E7	0.0
6.0658292E7	0.0
6.0819403E7	0.0
6.0980514E7	0.0
6.1141625E7	0.0
6.1302736E7	297.4130434782609
6.1463847E7	299.2130177514793
6.1624958E7	297.4761904761905
6.1786069E7	301.4299212598425
6.194718E7	299.8476638097871
6.2108291E7	299.92786316311356
6.2269402E7	299.516041326808
6.2430513E7	299.5212976721149
6.2591624E7	299.2959755476312
6.2752735E7	299.490207833733
6.2913846E7	299.5573346272036
6.3074957E7	300.9793388429752
6.3236068E7	299.6149923508414
6.3397179E7	299.29250246629397
6.355829E7	300.3113281865448
6.3719401E7	299.71003871681415
6.3880512E7	299.1824496411206
6.4041623E7	299.65428400239665
6.4202734E7	300.51838926174497
6.43637285E7	0.0
