#Position (bp)	insert size
3.6330531E7	294.56944444444446
3.6491642E7	299.7958435207824
3.6652753E7	300.4198265179678
3.6813864E7	299.81893400038484
3.6974975E7	300.35209125475285
3.7136086E7	300.0657427750549
3.7297197E7	299.77536900369006
3.7458308E7	301.17374727668846
3.7619419E7	300.51428571428573
3.778053E7	300.99112734864303
3.7941641E7	301.4218396012687
3.8102752E7	300.1373657433578
3.8263863E7	299.8324034334764
3.8424974E7	300.48572461149257
3.8586085E7	300.4777303233679
3.8747196E7	299.67528893780957
3.8908307E7	299.6416938110749
3.9069418E7	300.19841584158416
3.9230529E7	0.0
3.939164E7	0.0
3.9552751E7	0.0
3.9713862E7	0.0
3.9874973E7	0.0
4.0036084E7	0.0
4.0197195E7	301.2474226804124
4.0358306E7	0.0
4.0519417E7	0.0
4.0680528E7	299.9944751381216
4.0841639E7	0.0
4.100275E7	298.7096774193548
4.1163861E7	300.01700891931137
4.1324972E7	299.11907514450866
4.1486083E7	300.18494101318527
4.1647194E7	0.0
4.1808305E7	0.0
4.1969416E7	294.28776978417267
4.2130527E7	301.0942285041225
4.2291638E7	300.7598920863309
4.2452749E7	303.1566265060241
4.261386E7	303.00621118012424
4.2774971E7	300.2652733118971
4.2936082E7	300.49050632911394
4.3097193E7	0.0
4.3258304E7	302.8098591549296
4.3419415E7	300.77060931899643
4.3580526E7	300.0597714071576
4.3741637E7	301.2477598566308
4.3902748E7	299.90021231422503
4.4063859E7	299.1214114832536
4.422497E7	300.0591111111111
4.4386081E7	300.54607869025614
4.4547192E7	300.23474880382776
4.4708303E7	299.8380992430614
4.4869414E7	299.33078055964654
4.5030525E7	301.22041018038055
4.5191636E7	300.0404721753794
4.5352747E7	299.84984730234135
4.5513858E7	299.0085780270538
4.5674969E7	300.1647893199833
4.583608E7	300.1933200619332
4.5997191E7	300.2131861131755
4.6158302E7	298.7143412359114
4.6319413E7	300.09450794535826
4.6480524E7	299.8977395048439
4.6641635E7	300.04659993096305
4.6802746E7	301.301775147929
4.6963857E7	301.26132404181186
4.7124968E7	298.88466413181243
4.7286079E7	298.82972837022135
4.744719E7	0.0
4.7608301E7	299.33098591549293
4.7769412E7	298.65105008077546
4.7930523E7	0.0
4.8091634E7	0.0
4.8252745E7	0.0
4.8413856E7	0.0
4.8574967E7	299.9807971014493
4.8736078E7	301.11533532678345
4.8897189E7	300.1611288120164
4.90583E7	300.1217027944633
4.9219411E7	300.5971340467985
4.9380522E7	301.6159420289855
4.9541633E7	299.617816091954
4.9702744E7	299.3816176470588
4.9863855E7	299.51526183141976
5.0024966E7	300.14285714285717
5.0186077E7	301.07512626262627
5.0347188E7	301.4054054054054
5.0508299E7	300.45062836624777
5.066941E7	299.7329768270945
5.0830521E7	299.6297014346646
5.0991632E7	299.80248557478916
5.1152743E7	0.0
5.1313854E7	298.9037037037037
5.1474965E7	299.60686015831135
5.1636076E7	299.43795013850416
5.1797187E7	300.2068511198946
5.1958298E7	0.0
5.2119409E7	299.4406604747162
5.228052E7	0.0
5.2441631E7	0.0
5.2602742E7	0.0
5.2763853E7	0.0
5.2924964E7	297.57553956834533
5.3086075E7	0.0
5.3247186E7	299.38632986627044
5.3408297E7	302.8731707317073
5.3569408E7	300.31852472757754
5.3730519E7	0.0
5.389163E7	300.7171853856563
5.4052741E7	300.36396724294815
5.4213852E7	299.72710886806055
5.4374963E7	0.0
5.4536074E7	300.0126126126126
5.4697185E7	299.72544642857144
5.4858296E7	0.0
5.5019407E7	0.0
5.5180518E7	0.0
5.5341629E7	0.0
5.550274E7	0.0
5.5663851E7	0.0
5.5824962E7	0.0
5.5986073E7	300.8183807439825
5.6147184E7	0.0
5.6308295E7	300.3118118118118
5.6469406E7	299.77374108990574
5.6630517E7	299.85533262935587
5.6791628E7	0.0
5.6952739E7	0.0
5.711385E7	299.4780361757106
5.7274961E7	300.189453125
5.7436072E7	300.0857142857143
5.7597183E7	300.16499544211484
5.7758294E7	297.2395309882747
5.7919405E7	0.0
5.8080516E7	298.80689655172415
5.8241627E7	300.41846153846154
5.8402738E7	299.79318568994887
5.8563849E7	301.0620437956204
5.872496E7	299.66424207157405
5.8886071E7	299.7600163532298
5.9047182E7	300.1503404924044
5.9208293E7	299.43773028739867
5.9369404E7	299.42263056092844
5.9530515E7	300.8815331010453
5.9691626E7	302.2733017377567
5.9852737E7	299.5415512465374
6.0013848E7	299.42452597882294
6.0174959E7	0.0
6.033607E7	0.0
6.0497181E7	0.0
6.0658292E7	0.0
6.0819403E7	0.0
6.0980514E7	0.0
6.1141625E7	0.0
6.1302736E7	300.36333333333334
6.1463847E7	305.2695035460993
6.1624958E7	302.9117647058824
6.1786069E7	301.0409090909091
6.194718E7	300.11617565314066
6.2108291E7	299.38902559055117
6.2269402E7	299.67488289092125
6.2430513E7	298.9987459242538
6.2591624E7	300.6854054054054
6.2752735E7	298.5826341463415
6.2913846E7	300.4838497033619
6.3074957E7	300.66129032258067
6.3236068E7	299.81617647058823
6.3397179E7	300.51903171953256
6.355829E7	299.25144013700765
6.3719401E7	299.59742041712406
6.3880512E7	300.5387678613258
6.4041623E7	300.7503705533597
6.4202734E7	299.271265560166
6.43637285E7	0.0
